person_id,player_name,player_type,draft_year,draft_pick,draft_round,draft_bonus,draft_school,draft_rank,draft_position,height,weight,bats,throws,college_season,fg_G,fg_AB,fg_PA,fg_H,fg_1B,fg_2B,fg_3B,fg_HR,fg_R,fg_RBI,fg_BB,fg_IBB,fg_SO,fg_HBP,fg_SF,fg_SH,fg_GDP,fg_SB,fg_CS,fg_AVG,fg_BB_pct,fg_K_pct,fg_BB/K,fg_OBP,fg_SLG,fg_OPS,fg_ISO,fg_Spd,fg_BABIP,fg_wRC,fg_wRAA,fg_wOBA,fg_wRC_plus,fg_wBsR,fg_Age,fg_MaxAge,reached_mlb,mlb_debut_date,peak_level,peak_level_rank,num_milb_seasons,milb_seasons_list,first_milb_level,first_milb_season,first_milb_avg,first_milb_obp,first_milb_slg,first_milb_ops,first_milb_babip,first_milb_gamesPlayed,first_milb_plateAppearances,first_milb_homeRuns,first_milb_strikeOuts,first_milb_baseOnBalls,best_milb_avg,best_milb_obp,best_milb_slg,best_milb_ops,best_milb_babip,best_milb_gamesPlayed,best_milb_plateAppearances,best_milb_homeRuns,best_milb_strikeOuts,best_milb_baseOnBalls,first_milb_era,first_milb_whip,first_milb_k_per_9,first_milb_bb_per_9,first_milb_fip,first_milb_gamesPitched,first_milb_inningsPitched,first_milb_k_bb,fg_W,fg_L,fg_ERA,fg_GS,fg_CG,fg_SHO,fg_SV,fg_IP,fg_TBF,fg_ER,fg_WP,fg_BK,fg_K_per_nine,fg_BB_per_nine,fg_KBB,fg_HR_per_nine,fg_WHIP,fg_LOB_pct,fg_FIP,fg_ERA_minus_FIP,fg_K_minus_BB_pct,best_milb_era,best_milb_whip,best_milb_k_per_9,best_milb_bb_per_9,best_milb_fip,best_milb_gamesPitched,best_milb_inningsPitched,best_milb_k_bb,best_milb_k_bb_pct,draftability_score,school_class,conference_tier,conference,bmi
681488,Logan Cerny,hitter,2021,295,10,146100.0,Troy University,173.0,Outfield,"6' 1""",185,R,R,2021,51.0,193.0,231.0,64.0,28.0,17.0,4.0,15.0,49.0,47.0,27.0,,66.0,6.0,3.0,2.0,0.0,12.0,3.0,0.331606217,0.116883116,0.285714285,0.409090909,0.423580786,0.694300518,1.117881304,0.362694301,8.253322108924687,0.426086956,57.05306082848302,24.48158176127664,0.4751252794890425,175.16263449615707,0.7931193528929725,21,21,False,,AA,3,4,"[2021, 2022, 2023, 2024]",A,2021,0.133,0.235,0.133,0.368,0.182,5.0,17.0,0.0,4.0,2.0,0.253,0.36,0.472,0.832,0.337,86.0,372.0,15.0,110.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,2.0,Sun Belt,24.4
694661,Riley Tirotta,hitter,2021,362,12,125000.0,Dayton,,Third Base,"6' 2""",195,R,R,2021,51.0,181.0,222.0,61.0,30.0,13.0,2.0,16.0,53.0,58.0,24.0,,36.0,15.0,2.0,0.0,0.0,14.0,3.0,0.337016574,0.108108108,0.162162162,0.666666666,0.45045045,0.696132596,1.146583046,0.359116022,8.110429493976445,0.34351145,60.11642868960747,25.746141658672183,0.4990674847955102,174.90813689015494,0.927726968191564,22,22,False,,AAA,4,4,"[2021, 2023, 2024, 2025]",A,2021,0.305,0.429,0.389,0.818,0.394,30.0,119.0,1.0,25.0,19.0,0.305,0.429,0.389,0.818,0.394,30.0,119.0,1.0,25.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,4.0,Atlantic 10,25.0
681355,Andrew Cossetti,hitter,2022,324,11,125000.0,Saint Joseph's,,Catcher,"5' 10""",215,R,R,2022,54.0,199.0,249.0,65.0,28.0,16.0,2.0,19.0,61.0,65.0,34.0,,30.0,14.0,2.0,0.0,4.0,0.0,0.0,0.326633165,0.136546184,0.120481927,1.133333333,0.453815261,0.713567839,1.1673831,0.386934674,4.39285714,0.302631578,67.96780312263458,28.796367900604903,0.4980080166016238,173.51369113075046,0.0009920525189954,22,22,False,,AA,3,3,"[2023, 2024, 2025]",A+,2023,0.188,0.364,0.25,0.614,0.231,5.0,23.0,0.0,4.0,4.0,0.226,0.366,0.432,0.798,0.29,84.0,350.0,14.0,97.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,4.0,Atlantic 10,30.8
694425,Justice Bigbie,hitter,2021,555,19,100000.0,Western Carolina,,Outfield,"6' 2""",200,R,R,2021,49.0,195.0,240.0,77.0,52.0,15.0,1.0,9.0,64.0,50.0,36.0,,37.0,7.0,2.0,0.0,2.0,11.0,1.0,0.394871794,0.15,0.154166666,0.972972972,0.5,0.62051282,1.12051282,0.225641026,6.940459023213165,0.450331125,68.58808871152029,29.233097990771387,0.5047802776098251,174.28053584919024,1.403297645272687,22,22,False,,AAA,4,3,"[2022, 2023, 2024]",A+,2022,0.387,0.441,0.613,1.054,0.458,9.0,34.0,1.0,6.0,2.0,0.275,0.345,0.392,0.737,0.361,15.0,58.0,1.0,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,3.0,SoCon,25.7
689200,Jacob Melton,hitter,2022,64,2,1000000.0,Oregon State,39.0,Outfielder,"6' 2""",208,L,L,2022,63.0,261.0,295.0,94.0,51.0,22.0,4.0,17.0,66.0,83.0,26.0,,51.0,5.0,3.0,0.0,4.0,21.0,1.0,0.360153256,0.088135593,0.172881355,0.509803921,0.423728813,0.670498084,1.094226897,0.310344828,8.924276755369686,0.392857142,71.61362132842379,24.31651822144823,0.4696714607335753,151.41227818213235,3.4584100604988635,21,21,True,2025-06-01,AAA,4,4,"[2022, 2023, 2024, 2025]",A,2022,0.324,0.424,0.577,1.001,0.396,19.0,86.0,4.0,20.0,11.0,0.324,0.424,0.577,1.001,0.396,19.0,86.0,4.0,20.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,2.0,Big Ten,26.7
701634,Connor Kokx,hitter,2021,366,12,125000.0,Long Beach State,,Outfield,"6' 0""",195,R,R,2021,43.0,161.0,209.0,59.0,41.0,10.0,1.0,7.0,37.0,29.0,24.0,,30.0,16.0,5.0,3.0,1.0,14.0,3.0,0.366459627,0.114832535,0.143540669,0.8,0.480582524,0.571428571,1.052011095,0.204968944,6.788494067416863,0.403100775,50.82099383933608,21.272431178522748,0.4829604264023234,171.99142449907993,1.4741940672975034,21,21,False,,AA,3,2,"[2022, 2023]",A+,2022,0.45,0.593,0.65,1.243,0.563,6.0,27.0,0.0,4.0,5.0,0.228,0.347,0.311,0.658,0.3,104.0,390.0,3.0,88.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,2.0,Big West,26.4
694362,Blake Dunn,hitter,2021,450,15,125000.0,Western Michigan,,Outfielder,"5' 9""",210,R,R,2021,27.0,59.0,79.0,18.0,10.0,4.0,0.0,4.0,18.0,14.0,13.0,,15.0,6.0,0.0,1.0,1.0,3.0,1.0,0.305084745,0.164556962,0.189873417,0.866666666,0.474358974,0.576271186,1.05063016,0.271186441,5.438423550810112,0.35,20.045424187826256,8.291755670951943,0.4832928455792941,170.5461078730251,0.0562505873676855,22,22,True,2024-06-04,AAA,4,3,"[2022, 2023, 2025]",A,2022,0.29,0.468,0.495,0.963,0.383,33.0,127.0,4.0,29.0,24.0,0.29,0.468,0.495,0.963,0.383,33.0,127.0,4.0,29.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,2.0,Big Ten,31.0
806190,Isaac Coffey,hitter,2022,309,10,7500.0,Oral Roberts U,,Pitcher,"6' 1""",205,R,R,2022,30.0,31.0,33.0,12.0,9.0,2.0,1.0,0.0,6.0,3.0,1.0,,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.387096774,0.03030303,0.303030303,0.1,0.40625,0.516129032,0.922379032,0.129032258,4.90247252125,0.571428571,6.647053531772982,1.9411989519666537,0.425164520740509,141.2507211824328,-0.0202422705478966,22,22,False,,AAA,4,3,"[2023, 2024, 2025]",AA,2023,,,,,,,,,72.0,23.0,,,,,,,,,,,3.92,1.2,11.3,3.61,4.76,12.0,57.333333333333336,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,3.0,Summit League,27.0
805297,Alec Sayre,hitter,2022,504,17,100000.0,Wright State,,Outfield,"5' 11""",195,R,R,2022,56.0,229.0,271.0,82.0,53.0,18.0,1.0,10.0,63.0,54.0,35.0,,38.0,3.0,2.0,2.0,2.0,9.0,4.0,0.358078602,0.129151291,0.140221402,0.921052631,0.446096654,0.576419213,1.022515867,0.218340611,5.797051988965936,0.393442622,65.5665563692223,24.621094738401077,0.4596567592656302,160.13143766797302,-0.4792326297610998,21,21,False,,A,1,1,[2023],A,2023,0.222,0.354,0.303,0.657,0.307,84.0,319.0,4.0,84.0,52.0,0.222,0.354,0.303,0.657,0.307,84.0,319.0,4.0,84.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,3.0,Horizon,27.2
805280,Alex Iadisernia,hitter,2022,217,7,212000.0,Elon University,,Outfield,"5' 11""",180,L,L,2022,55.0,203.0,248.0,56.0,33.0,14.0,3.0,6.0,34.0,44.0,33.0,,37.0,6.0,6.0,0.0,2.0,14.0,3.0,0.275862068,0.133064516,0.149193548,0.891891891,0.383064516,0.463054187,0.846118703,0.187192119,7.126431322854835,0.301204819,43.17951009888907,6.320672375157076,0.3848419309623779,117.1483225340213,0.954771175980568,21,21,False,,A+,2,2,"[2023, 2024]",A+,2023,0.273,0.333,0.273,0.606,0.5,3.0,12.0,0.0,5.0,0.0,0.227,0.311,0.328,0.639,0.295,101.0,410.0,3.0,96.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,3.0,CAA,25.1
805268,Peyton Williams,hitter,2022,218,7,197500.0,Iowa,,First Base,"6' 5""",255,L,L,2022,54.0,209.0,261.0,70.0,38.0,17.0,2.0,13.0,55.0,41.0,35.0,,35.0,16.0,1.0,0.0,3.0,4.0,0.0,0.334928229,0.134099616,0.134099616,1.0,0.463601532,0.622009569,1.085611101,0.28708134,6.329350676996949,0.351851851,67.93547857934394,23.801327165307185,0.4770672659307604,153.92949995122652,0.487053238786757,21,21,False,,AA,3,4,"[2022, 2023, 2024, 2025]",A,2022,0.353,0.429,0.471,0.9,0.4,5.0,21.0,0.0,3.0,2.0,0.217,0.28,0.353,0.633,0.298,88.0,329.0,9.0,105.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7473000884,4YR JR,2.0,Big Ten,30.2
814809,Wyatt Henseler,hitter,2025,261,9,10000.0,Texas A&M,,Third Base,"6' 1""",215,R,R,2025,56.0,210.0,253.0,67.0,40.0,15.0,0.0,12.0,48.0,33.0,19.0,,41.0,21.0,3.0,0.0,4.0,4.0,0.0,0.319047619,0.075098814,0.162055335,0.463414634,0.422924901,0.561904761,0.984829662,0.242857142,5.132322994030968,0.34375,55.15572076996913,8.595924332348012,0.4321270113877157,118.46211751347428,0.2120200097560882,23,23,False,,A+,2,1,[2025],A+,2025,0.098,0.14,0.195,0.335,0.15,11.0,43.0,1.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR 5S,1.0,SEC,28.4
694388,Joey Loperfido,hitter,2021,208,7,72500.0,Duke,,Outfielder,"6' 3""",220,L,R,2021,53.0,206.0,246.0,77.0,47.0,19.0,3.0,8.0,56.0,29.0,24.0,,50.0,15.0,0.0,1.0,1.0,12.0,3.0,0.373786407,0.097560975,0.203252032,0.48,0.473469387,0.611650485,1.085119872,0.237864078,8.093301033434523,0.466216216,62.85287048197117,25.35240038013783,0.4786490661757333,167.60555350717695,0.7456723940558732,22,22,True,2024-04-30,AAA,4,2,"[2021, 2023]",A,2021,0.116,0.276,0.261,0.537,0.158,19.0,87.0,2.0,31.0,8.0,0.235,0.333,0.403,0.736,0.329,32.0,138.0,5.0,45.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,1.0,ACC,27.5
694478,Michael Turner,hitter,2022,281,9,35000.0,Arkansas,,Catcher,"6' 1""",205,L,R,2022,64.0,257.0,291.0,83.0,56.0,17.0,1.0,9.0,40.0,53.0,27.0,,49.0,3.0,4.0,0.0,10.0,1.0,0.0,0.322957198,0.092783505,0.168384879,0.551020408,0.388316151,0.501945525,0.890261676,0.178988327,3.228278563102302,0.364532019,53.20734422192444,2.423658746336591,0.3928390569293621,104.77251448696389,-0.3290219623595476,23,23,False,,AA,3,3,"[2022, 2023, 2024]",A,2022,0.0,0.375,0.0,0.375,0.0,2.0,8.0,0.0,2.0,3.0,0.309,0.43,0.441,0.871,0.364,92.0,377.0,4.0,58.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR 5S,4.0,OVC,27.0
695358,Jonny Butler,hitter,2021,428,14,125000.0,NC State,,Outfield,"6' 1""",200,L,R,2021,52.0,202.0,239.0,76.0,48.0,12.0,2.0,14.0,54.0,53.0,26.0,,45.0,6.0,5.0,0.0,2.0,16.0,1.0,0.376237623,0.10878661,0.188284518,0.577777777,0.451882845,0.663366336,1.115249181,0.287128713,8.022431162439721,0.418918918,60.65923913053792,24.22585557631773,0.4767376463782338,166.49356500272555,2.5220661722123623,22,22,False,,AA,3,4,"[2021, 2022, 2023, 2024]",A+,2021,0.203,0.278,0.291,0.569,0.259,25.0,90.0,1.0,22.0,9.0,0.288,0.38,0.475,0.855,0.368,23.0,92.0,2.0,21.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,,,26.4
690291,Jace Jung,hitter,2022,12,1,4590300.0,Texas Tech,9.0,Third Base,"5' 11""",205,L,R,2022,61.0,224.0,295.0,75.0,42.0,18.0,1.0,14.0,68.0,57.0,59.0,,42.0,8.0,4.0,0.0,3.0,5.0,0.0,0.334821428,0.2,0.142372881,1.404761904,0.481355932,0.611607142,1.092963074,0.276785714,5.817275563813567,0.354651162,77.07668235028999,27.301444983732868,0.4802481992770049,154.84945211346414,0.4381609088741243,21,21,True,2024-08-16,AA,3,2,"[2022, 2023]",A+,2022,0.231,0.373,0.333,0.706,0.3,30.0,134.0,1.0,28.0,25.0,0.231,0.373,0.333,0.706,0.3,30.0,134.0,1.0,28.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,1.0,Big 12,28.6
689414,Liam Hicks,hitter,2021,254,9,30000.0,Arkansas State,,Catcher,"5' 9""",185,L,R,2021,41.0,157.0,196.0,54.0,36.0,11.0,0.0,7.0,36.0,30.0,28.0,,18.0,9.0,2.0,0.0,2.0,0.0,0.0,0.343949044,0.142857142,0.091836734,1.555555555,0.464285714,0.5477707,1.012056414,0.203821656,1.9345238025,0.350746268,45.44609747962677,17.809690998360747,0.4578283249723668,164.4428609429864,-0.1230408902047202,22,22,True,2025-03-28,AA,3,2,"[2022, 2023]",A+,2022,0.188,0.364,0.188,0.552,0.25,7.0,22.0,0.0,5.0,3.0,0.269,0.408,0.368,0.776,0.325,77.0,316.0,3.0,52.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,4.0,OVC,27.3
702478,Justin Guerrera,hitter,2021,592,20,75000.0,Fairfield U,,Shortstop,"5' 9""",185,R,R,2021,43.0,162.0,186.0,55.0,27.0,13.0,2.0,13.0,45.0,45.0,21.0,,34.0,0.0,3.0,0.0,1.0,8.0,3.0,0.339506172,0.112903225,0.182795698,0.617647058,0.40860215,0.685185185,1.093787335,0.345679013,7.599972202897569,0.355932203,46.41691353727754,18.155008671774223,0.4729392560579443,164.23844662337095,-0.2408695705235004,21,21,False,,A,1,1,[2021],A,2021,0.212,0.303,0.409,0.712,0.262,19.0,76.0,3.0,22.0,8.0,0.212,0.303,0.409,0.712,0.262,19.0,76.0,3.0,22.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,4.0,MAAC,27.3
801464,Andrew Pintar,hitter,2022,138,5,316950.0,BYU,,Outfielder,"6' 1""",190,R,R,2022,17.0,67.0,79.0,14.0,9.0,5.0,0.0,0.0,13.0,8.0,8.0,,17.0,4.0,0.0,0.0,2.0,0.0,1.0,0.208955223,0.101265822,0.215189873,0.470588235,0.329113924,0.283582089,0.612696013,0.074626866,3.366198657812351,0.28,7.830622151350417,-3.3571867795234542,0.3093813167342656,69.99245517807367,-0.4896057602018118,21,21,False,,AA,3,2,"[2023, 2024]",A+,2023,0.241,0.299,0.348,0.647,0.302,37.0,157.0,2.0,36.0,11.0,0.241,0.299,0.348,0.647,0.302,37.0,157.0,2.0,36.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,,,25.1
686611,Dylan Crews,hitter,2023,2,1,9000000.0,LSU,2.0,Outfielder,"5' 11""",203,R,R,2023,71.0,258.0,344.0,110.0,74.0,16.0,2.0,18.0,100.0,70.0,71.0,,46.0,14.0,1.0,0.0,5.0,6.0,0.0,0.426356589,0.206395348,0.13372093,1.54347826,0.566860465,0.713178294,1.280038759,0.286821705,6.331356794812272,0.471794871,114.55264908970726,51.66086477936637,0.5541544998454493,182.14246955444088,0.2104594074189663,21,21,True,2024-08-26,AA,3,1,[2023],AA,2023,0.208,0.318,0.278,0.596,0.278,20.0,85.0,0.0,19.0,8.0,0.208,0.318,0.278,0.596,0.278,20.0,85.0,0.0,19.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,,,28.3
676155,Will Frizzell,hitter,2021,233,8,179800.0,Texas A&M,,First Base,"6' 3""",225,L,R,2021,56.0,204.0,253.0,70.0,38.0,13.0,0.0,19.0,46.0,49.0,39.0,,43.0,5.0,5.0,0.0,7.0,3.0,1.0,0.343137254,0.154150197,0.169960474,0.906976744,0.450592885,0.686274509,1.136867394,0.343137255,3.1316137966884794,0.346938775,65.99080909893694,25.327486516096016,0.4826630655484708,162.2858264090394,-0.3377161622047424,22,22,False,,A+,2,2,"[2022, 2023]",A,2022,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,4.0,0.0,0.24,0.395,0.411,0.806,0.299,76.0,309.0,9.0,70.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,1.0,SEC,28.1
694351,Jacob Berry,hitter,2022,6,1,6000000.0,LSU,7.0,Third Base,"5' 11""",212,S,R,2022,53.0,208.0,248.0,77.0,53.0,9.0,0.0,15.0,47.0,48.0,27.0,,22.0,11.0,2.0,0.0,8.0,0.0,0.0,0.370192307,0.108870967,0.088709677,1.227272727,0.463709677,0.629807692,1.093517369,0.259615385,1.76504814625,0.358381502,63.75862471082133,20.479057707571215,0.4749706190439962,147.3180743837694,-0.5597790563479066,21,21,False,,AAA,4,3,"[2022, 2024, 2025]",A,2022,0.264,0.358,0.392,0.75,0.294,33.0,148.0,3.0,23.0,13.0,0.264,0.358,0.392,0.75,0.294,33.0,148.0,3.0,23.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SO,,,29.6
678173,David McCabe,hitter,2022,125,4,476400.0,UNC Charlotte,,Third Base,"6' 3""",230,S,R,2022,42.0,153.0,195.0,59.0,30.0,13.0,0.0,16.0,47.0,52.0,40.0,,28.0,1.0,1.0,0.0,4.0,4.0,0.0,0.385620915,0.205128205,0.143589743,1.428571428,0.512820512,0.784313725,1.297134237,0.39869281,4.52721548993079,0.39090909,62.602434091026105,31.491187296563897,0.5443067495639508,201.2212320020853,0.7215572260320187,22,22,False,,AAA,4,4,"[2022, 2023, 2024, 2025]",A,2022,0.26,0.347,0.35,0.697,0.333,26.0,118.0,1.0,27.0,15.0,0.281,0.388,0.428,0.816,0.332,81.0,348.0,9.0,66.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,,,28.7
702208,Dillon Tatum,hitter,2021,609,20,25000.0,UC Irvine,,Catcher,"6' 0""",220,R,R,2021,40.0,133.0,168.0,37.0,14.0,7.0,1.0,15.0,37.0,36.0,25.0,,33.0,5.0,4.0,1.0,4.0,0.0,0.0,0.278195488,0.148809523,0.196428571,0.757575757,0.401197604,0.684210526,1.08540813,0.406015038,3.9433890525,0.247191011,38.18407066718933,14.432115992468558,0.4644751052656573,160.76180335519365,0.101713397540152,21,21,False,,A,1,1,[2023],A,2023,0.173,0.358,0.263,0.621,0.297,53.0,173.0,1.0,59.0,33.0,0.173,0.358,0.263,0.621,0.297,53.0,173.0,1.0,59.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,,,29.8
680519,Mario Camilletti,hitter,2022,251,8,20000.0,Central Michigan,,Second Base,"5' 7""",195,L,R,2022,62.0,229.0,302.0,86.0,58.0,20.0,1.0,7.0,74.0,51.0,54.0,,26.0,9.0,7.0,3.0,2.0,4.0,0.0,0.375545851,0.178807947,0.086092715,2.076923076,0.498327759,0.563318777,1.061646536,0.187772926,5.586877181820565,0.389162561,81.4044761529587,31.588505642714313,0.4826307031621901,163.41039895271803,0.6530771153047681,23,23,False,,AAA,4,3,"[2023, 2024, 2025]",A+,2023,0.2,0.41,0.267,0.677,0.229,14.0,62.0,1.0,9.0,14.0,0.2,0.41,0.267,0.677,0.229,14.0,62.0,1.0,9.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR 5S,2.0,Big Ten,30.5
671284,Tim Elko,hitter,2022,311,10,35000.0,Ole Miss,,First Base,"6' 3""",250,R,R,2022,65.0,240.0,285.0,72.0,38.0,10.0,0.0,24.0,63.0,75.0,43.0,,84.0,1.0,1.0,0.0,7.0,2.0,0.0,0.3,0.150877192,0.294736842,0.511904761,0.407017543,0.641666666,1.048684209,0.341666666,3.8307297241185174,0.360902255,65.56921847375973,15.83261929663762,0.4450775188312196,131.83293501884688,-0.1044162865728139,23,23,True,2025-05-10,AAA,4,4,"[2022, 2023, 2024, 2025]",A,2022,0.271,0.292,0.414,0.706,0.425,17.0,72.0,2.0,28.0,2.0,0.292,0.357,0.552,0.909,0.367,96.0,414.0,26.0,123.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR 5S,,,31.2
805332,Justin Janas,hitter,2022,365,12,125000.0,Illinois,,First Base,"6' 2""",205,L,R,2022,47.0,175.0,227.0,60.0,41.0,11.0,2.0,6.0,46.0,37.0,28.0,,25.0,23.0,1.0,0.0,5.0,0.0,0.0,0.342857142,0.123348017,0.110132158,1.12,0.488986784,0.531428571,1.020415355,0.188571429,4.3166376275000005,0.372413793,57.95202469196481,19.567149707342804,0.4718680610215611,150.97619756526998,-0.3234955407679081,21,21,False,,A+,2,4,"[2022, 2023, 2024, 2025]",A,2022,0.232,0.312,0.317,0.629,0.295,23.0,93.0,1.0,21.0,7.0,0.252,0.328,0.329,0.657,0.299,91.0,354.0,3.0,60.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,4.0,OVC,26.3
677342,Brock Jones,hitter,2022,65,2,1077600.0,Stanford,33.0,Outfield,"6' 0""",197,L,L,2022,65.0,253.0,317.0,82.0,43.0,13.0,5.0,21.0,78.0,57.0,55.0,,78.0,6.0,3.0,0.0,2.0,16.0,5.0,0.324110671,0.173501577,0.246056782,0.705128205,0.4511041,0.66403162,1.11513572,0.339920949,8.159327676897535,0.388535031,79.67317794760669,28.84883325299227,0.4791674267982458,156.76184007159318,0.4205366987735033,21,21,False,,AA,3,3,"[2022, 2023, 2025]",A,2022,0.125,0.176,0.313,0.489,0.167,4.0,17.0,1.0,9.0,1.0,0.201,0.309,0.412,0.721,0.268,85.0,372.0,15.0,123.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,1.0,ACC,26.7
694808,Zach Kokoska,hitter,2021,290,10,130000.0,Kansas State,,Outfield,"6' 0""",200,L,L,2021,57.0,212.0,245.0,77.0,42.0,19.0,1.0,15.0,56.0,46.0,27.0,,45.0,5.0,1.0,0.0,1.0,9.0,5.0,0.363207547,0.110204081,0.183673469,0.6,0.444897959,0.674528301,1.11942626,0.311320754,5.895561923351632,0.405228758,63.502708533048505,23.753412374496328,0.4877708269625294,159.75807038129335,-0.9681786615401506,22,22,False,,AA,3,2,"[2022, 2024]",A,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SR,4.0,OVC,27.1
701618,Damon Keith,hitter,2021,552,18,125000.0,California Baptist University,,Outfielder,"6' 3""",195,R,R,2021,56.0,211.0,249.0,71.0,45.0,12.0,1.0,13.0,57.0,44.0,35.0,,61.0,2.0,1.0,0.0,7.0,12.0,4.0,0.33649289,0.140562248,0.244979919,0.573770491,0.433734939,0.587677725,1.021412664,0.251184835,6.432222179656356,0.420289855,58.2483949776272,21.774453472671905,0.4560859490589923,159.6986576559423,0.321355955209583,21,21,False,,A+,2,2,"[2022, 2023]",A+,2022,0.222,0.462,0.556,1.018,0.143,3.0,13.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR JR,1.0,ACC,24.4
690994,Ethan Long,hitter,2022,616,20,,Arizona State,232.0,Pitcher,"6' 3""",215,R,R,2022,42.0,143.0,167.0,42.0,24.0,10.0,1.0,7.0,23.0,28.0,18.0,,38.0,3.0,3.0,0.0,2.0,5.0,0.0,0.293706293,0.107784431,0.22754491,0.47368421,0.377245508,0.524475524,0.901721032,0.230769231,5.94290102259997,0.346534653,29.63707758021626,2.8621073467758604,0.3973847506288996,110.68948843573784,0.8634578587953001,21,21,False,,A+,2,1,[2024],A+,2024,0.24,0.296,0.42,0.716,0.345,13.0,54.0,2.0,19.0,3.0,0.24,0.296,0.42,0.716,0.345,13.0,54.0,2.0,19.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR SO,1.0,Big 12,26.9
687614,Parker Bates,hitter,2021,259,9,17500.0,Louisiana Tech,,Outfield,"5' 11""",205,L,R,2021,62.0,228.0,289.0,79.0,51.0,13.0,4.0,11.0,64.0,62.0,43.0,,26.0,14.0,4.0,0.0,2.0,1.0,1.0,0.346491228,0.148788927,0.089965397,1.653846153,0.470588235,0.583333333,1.053921568,0.236842105,5.40601059253143,0.348717948,73.20194599596266,27.115523135340258,0.4698015612301942,158.83625035803888,-0.3816409269347787,23,23,False,,AA,3,4,"[2021, 2022, 2023, 2023]",A+,2021,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.227,0.322,0.412,0.734,0.283,73.0,274.0,9.0,71.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YR 5S,1.0,SEC,28.6
