player_uid,player_name,season,pitch_type,usage_pct,avg_velo,avg_ivb,avg_hb,extension,rel_height,rel_side,zone_pct,whiff_pct,csw_pct,hard_hit_allowed_pct
p_815561,"Valincius, Tomas",2026,Cutter,9.876543209876543,88.13207249999999,5.98012,-0.50818,5.9359649999999995,5.6776800000000005,-2.045195,75,0,25,NA
p_815561,"Valincius, Tomas",2026,Fastball,9.876543209876543,95.54597,16.52161142857143,-14.754697142857143,5.818937142857143,5.615775714285714,-2.0673257142857144,42.857142857142854,0,14.285714285714286,NA
p_815561,"Valincius, Tomas",2026,Sinker,9.876543209876543,95.3022171875,9.514458125,-18.05094625,5.83913125,5.6276309375,-2.0706159375,68.75,11.764705882352942,28.125,50
p_815561,"Valincius, Tomas",2026,Slider,9.876543209876543,86.61375315789473,2.732605789473684,5.849964210526315,5.952307368421053,5.627563684210527,-2.1530826315789473,47.36842105263158,28.571428571428573,26.31578947368421,0
p_815627,"Bauer, Jack",2026,Fastball,10,98.57292,14.55076,-13.838,4.98911,5.71006,-2.40895,100,NA,100,NA
p_815627,"Bauer, Jack",2026,Sinker,10,98.4730675,5.8797475,-18.41570875,4.937915,5.77895375,-2.35053625,50,0,12.5,66.66666666666667
p_815627,"Bauer, Jack",2026,Sweeper,10,86.40959,-3.80532,13.7182,4.78877,5.32244,-2.52698,0,NA,0,NA
p_815866,"Peralta, Erick",2026,ChangeUp,11.11111111111111,80.41261499999999,2.216335,14.519065,5.426235,6.2275849999999995,3.002435,50,100,100,NA
p_815866,"Peralta, Erick",2026,Fastball,11.11111111111111,93.36674,13.62387,7.57272,4.97217,6.376,2.86443,100,NA,100,NA
p_815866,"Peralta, Erick",2026,Sinker,11.11111111111111,92.64031909090909,6.6958981818181815,19.65622,5.138736363636363,6.33087909090909,2.8805472727272727,18.181818181818183,25,9.090909090909092,NA
p_815866,"Peralta, Erick",2026,Slider,11.11111111111111,80.7169,-6.4643525,-8.701192500000001,4.797695,6.1228125,3.0170075,75,100,75,NA
p_816342,"Gomez, Cohen",2026,ChangeUp,36.8421052631579,85.46978428571428,3.468315714285714,7.892854285714286,6.241295714285714,6.55001,1.4463542857142857,28.571428571428573,33.333333333333336,28.571428571428573,NA
p_816342,"Gomez, Cohen",2026,Curveball,36.8421052631579,79.43926,-12.79847,-6.70587,5.85842,6.57224,1.26075,0,NA,0,NA
p_816342,"Gomez, Cohen",2026,Fastball,36.8421052631579,92.86875727272727,17.128856363636363,8.906107272727272,6.561716363636363,6.595872727272727,1.237540909090909,27.272727272727273,25,36.36363636363637,0
p_821310,"Sweeney, Brendan",2026,ChangeUp,27.77777777777778,85.52622,6.233846,15.89574,5.932256,6.178374,1.857396,40,100,60,NA
p_821310,"Sweeney, Brendan",2026,Fastball,27.77777777777778,94.25227846153845,16.03221,17.71620846153846,5.635399230769231,6.2313,1.962276923076923,46.15384615384615,40,30.76923076923077,0
p_823306,"Weber, Ben",2026,ChangeUp,14.166666666666666,81.28706529411765,7.277478823529412,15.240518235294118,6.638295882352941,5.644977058823529,0.7226047058823529,35.294117647058826,22.22222222222222,23.529411764705884,20
p_823306,"Weber, Ben",2026,Curveball,14.166666666666666,73.555495,-12.136228333333333,-9.962471666666666,5.459708333333333,5.62038,0.660825,50,25,16.666666666666668,0
p_823306,"Weber, Ben",2026,Cutter,14.166666666666666,85.63208285714286,7.416935714285715,-0.14050571428571423,6.2499585714285715,5.720295714285714,0.5861999999999999,28.571428571428573,33.333333333333336,28.571428571428573,0
p_823306,"Weber, Ben",2026,Fastball,14.166666666666666,88.124965,15.376456666666666,10.06943,6.3354,5.8245716666666665,0.4000066666666667,50,100,66.66666666666667,NA
p_823306,"Weber, Ben",2026,Sinker,14.166666666666666,87.73353392156862,9.461323529411764,12.772347647058824,6.373099803921569,5.763149019607843,0.4676421568627451,49.01960784313726,15,27.45098039215686,40
p_823306,"Weber, Ben",2026,Sweeper,14.166666666666666,77.3002287878788,1.5539751515151516,-12.792919393939394,5.792311818181818,5.65754,0.7549336363636363,36.36363636363637,0,21.21212121212121,0
p_823333,"Moore, Trevor",2026,Curveball,14.285714285714286,78.83228500000001,-11.563410000000001,-9.17668,5.72933,5.8307850000000006,1.762925,0,NA,0,NA
p_823333,"Moore, Trevor",2026,Fastball,14.285714285714286,93.9463325,15.9010625,3.86429,6.0596049999999995,5.8670012499999995,1.61766375,25,50,50,NA
p_823333,"Moore, Trevor",2026,Slider,14.285714285714286,84.25444250000001,0.9455525,-5.2514575,5.95462,5.8796925,1.890685,50,100,75,NA
p_824483,"Hatcher, Mason",2026,Fastball,80.95238095238095,90.41441235294117,20.06917,11.96184705882353,6.869077058823529,5.181001764705882,1.67988,52.94117647058823,50,47.05882352941177,100
p_824483,"Hatcher, Mason",2026,Slider,80.95238095238095,77.57102,4.8676224999999995,-14.0328225,6.219305,5.249635,1.8709775,25,0,0,0
p_825281,"Costello, Corey",2026,ChangeUp,37.5,80.05188666666666,5.371748333333334,-17.362541666666665,6.088293333333334,5.473115,-2.8806,33.333333333333336,0,16.666666666666668,100
p_825281,"Costello, Corey",2026,Curveball,37.5,75.40574,-8.10796,14.08166,5.91303,5.61827,-2.94644,0,NA,0,NA
p_825281,"Costello, Corey",2026,Cutter,37.5,81.76149333333333,5.623573333333333,-0.5178866666666666,6.059116666666667,5.51108,-2.9787566666666665,33.333333333333336,0,0,0
p_825281,"Costello, Corey",2026,Fastball,37.5,88.5363925,17.6225275,-14.7479625,6.057265,5.530704999999999,-2.92664,75,0,25,0
p_825281,"Costello, Corey",2026,Sweeper,37.5,77.232925,2.04102,13.090775,6.057865,5.261655,-3.2136750000000003,100,0,50,NA
p_825342,"Swift, Chase",2026,ChangeUp,46.07843137254902,75.10688787234042,13.26562,-17.01287085106383,5.789540638297872,5.518544893617022,-1.19668,40.42553191489362,62.06896551724138,48.93617021276596,14.285714285714286
p_825342,"Swift, Chase",2026,Curveball,46.07843137254902,74.28586,-9.124984999999999,3.255135,5.444725,5.442465,-1.0382099999999999,50,0,0,0
p_825342,"Swift, Chase",2026,Cutter,46.07843137254902,79.90120833333333,4.220623333333333,2.054853888888889,5.697355,5.3519427777777775,-1.1942466666666667,44.44444444444444,30,22.22222222222222,0
p_825342,"Swift, Chase",2026,Fastball,46.07843137254902,87.85818942857142,21.221792285714287,-7.121472285714286,5.854985714285714,5.679173428571429,-0.6608145714285715,37.142857142857146,35.294117647058826,40,0
p_828410,"Howard, Hunter",2026,ChangeUp,4.545454545454546,82.58283,5.75437,12.52339,6.11542,5.03076,2.4907,100,NA,0,NA
p_828410,"Howard, Hunter",2026,Curveball,4.545454545454546,76.90233,-14.793865,-9.838275,5.755485,5.5209150000000005,2.11306,0,NA,0,NA
p_828410,"Howard, Hunter",2026,Cutter,4.545454545454546,84.39049923076924,1.9747192307692307,-5.081920769230769,5.655845384615384,5.3958823076923075,2.3205961538461537,38.46153846153846,40,23.076923076923077,100
p_828410,"Howard, Hunter",2026,Fastball,4.545454545454546,91.4522,14.30674,7.46789,6.237993333333334,5.479501666666667,2.380245,50,0,33.333333333333336,NA
p_828453,"Clover, Caleb",2026,Fastball,75,93.50530833333333,14.297258333333334,9.470731666666667,6.319426666666667,5.659338333333333,1.23122,33.333333333333336,0,16.666666666666668,0
p_828453,"Clover, Caleb",2026,Slider,75,81.26826,-6.01715,-1.467265,5.801485,5.6601,1.24621,0,0,0,NA
p_831311,"Newman, Dawson",2026,Fastball,44.827586206896555,89.51958153846154,13.677453076923078,-9.413311538461539,5.800423076923077,5.908396923076923,-1.3838553846153847,61.53846153846154,12.5,15.384615384615385,0
p_831311,"Newman, Dawson",2026,Sinker,44.827586206896555,91.63821142857142,9.308145714285715,-14.393775714285715,5.752425714285714,5.974261428571428,-1.3745885714285715,42.857142857142854,0,14.285714285714286,0
p_831311,"Newman, Dawson",2026,Sweeper,44.827586206896555,79.31698777777778,-0.6447011111111112,11.69155,4.99334,5.771722222222222,-1.7040077777777778,33.333333333333336,33.333333333333336,33.333333333333336,0
p_831358,"Brosnan, Reid",2026,Cutter,53.333333333333336,83.58544125,5.1954899999999995,-5.866095,5.57851,5.4059124999999995,1.49590875,50,0,50,NA
p_831358,"Brosnan, Reid",2026,Fastball,53.333333333333336,92.77799166666667,17.077615,13.528248333333334,5.993556666666667,5.496176666666667,1.01671,33.333333333333336,75,50,100
p_831358,"Brosnan, Reid",2026,Sweeper,53.333333333333336,80.42301,2.02575,-18.70631,5.47563,5.32037,1.47016,0,100,100,NA
p_831508,"Baker, Eli",2026,ChangeUp,12.5,79.367215,5.61451,14.076384999999998,6.88246,5.645465,1.86003,50,0,50,0
p_831508,"Baker, Eli",2026,Curveball,12.5,77.69788,-10.581059999999999,-13.5117475,6.0015275,5.8136725,1.633855,0,0,25,NA
p_831508,"Baker, Eli",2026,Fastball,12.5,89.231983,16.642709,5.639641,7.079512,6.093492,1.379623,60,20,20,50
p_831541,"Gleason, Jack",2026,Fastball,33.333333333333336,92.45948,17.19001,15.02418,5.78798,5.20929,1.67418,100,NA,100,NA
p_831541,"Gleason, Jack",2026,Slider,33.333333333333336,82.5104,6.036815,-7.795435,5.468875000000001,4.9154599999999995,1.761805,0,100,50,NA
p_832360,"Zatkowski, Henry",2026,ChangeUp,18.181818181818183,81.071544375,-0.3607993749999999,-16.196180625,6.353914375,4.504903125,-3.48184125,75,10,25,40
p_832360,"Zatkowski, Henry",2026,Cutter,18.181818181818183,80.478474,4.154514,1.078676,5.878882,4.615528,-3.512758,40,0,0,0
p_832360,"Zatkowski, Henry",2026,Fastball,18.181818181818183,87.32298111111112,11.599143703703703,-15.514195555555556,5.890722592592593,4.770585185185185,-3.4180462962962963,74.07407407407408,25,37.03703703703704,42.857142857142854
p_832360,"Zatkowski, Henry",2026,Sinker,18.181818181818183,85.50899583333333,3.776535,-18.30003333333333,6.0400275,4.519471666666667,-3.5409266666666666,75,0,50,0
p_832360,"Zatkowski, Henry",2026,Sweeper,18.181818181818183,73.49782714285715,1.6179907142857144,15.06955,5.523322857142857,4.445931428571429,-3.5260985714285713,53.57142857142857,30.76923076923077,39.285714285714285,25
p_832377,"Craytor, Luke",2026,Cutter,22.727272727272727,92.629082,8.373552,-0.46893299999999993,5.959061,5.898626,1.343481,80,20,50,33.333333333333336
p_832377,"Craytor, Luke",2026,Fastball,22.727272727272727,96.07862866666666,16.557258666666666,8.148014,5.98355,5.910719333333334,1.2894533333333333,33.333333333333336,0,13.333333333333334,0
p_832377,"Craytor, Luke",2026,Splitter,22.727272727272727,84.3121,8.34717,8.175180000000001,5.6996,5.81945,1.395615,50,0,0,100
p_832377,"Craytor, Luke",2026,Sweeper,22.727272727272727,85.51029294117647,-3.657959411764706,-13.526645882352941,5.552226470588235,5.757825294117647,1.57214,41.1764705882353,45.45454545454545,52.94117647058823,0
p_832383,"Yagesh, Brendan",2026,ChangeUp,7.5418994413407825,81.71116037037037,8.665818518518519,-13.81067074074074,6.766962222222222,5.325575555555556,-2.8839877777777776,51.851851851851855,25,25.925925925925927,55.55555555555556
p_832383,"Yagesh, Brendan",2026,Curveball,7.5418994413407825,76.499439,-10.597179714285714,11.143081285714286,5.853897571428571,5.782761571428572,-2.6774134285714286,34.285714285714285,37.93103448275862,27.142857142857142,45.45454545454545
p_832383,"Yagesh, Brendan",2026,Fastball,7.5418994413407825,90.46937275449102,13.347712155688622,-7.2602234131736525,6.3247951497005985,5.6625433532934135,-2.6942558083832338,53.293413173652695,17.80821917808219,25.748502994011975,46.875
p_832383,"Yagesh, Brendan",2026,Slider,7.5418994413407825,83.14552489361702,5.524675531914894,4.348271489361702,6.210133617021277,5.478591170212766,-2.8975297872340424,55.319148936170215,33.333333333333336,35.1063829787234,28.571428571428573
p_832384,"Berzonski, Josh",2026,ChangeUp,16,81.85687166666666,6.6910533333333335,-14.83659,5.819308333333333,5.449624166666666,-1.5815858333333332,16.666666666666668,57.142857142857146,33.333333333333336,0
p_832384,"Berzonski, Josh",2026,Curveball,16,79.1916325,-6.2859425,3.1820875,5.39452375,5.4652899999999995,-1.4138712500000001,50,0,25,100
p_832384,"Berzonski, Josh",2026,Cutter,16,85.22592777777778,4.704525555555556,0.45632666666666666,5.99187,5.6225322222222225,-1.4035833333333334,77.77777777777777,0,11.11111111111111,0
p_832384,"Berzonski, Josh",2026,Fastball,16,89.060791,16.688362666666666,-11.310251000000001,5.884817,5.716415666666666,-1.3822356666666666,40,16.666666666666668,23.333333333333332,0
p_832384,"Berzonski, Josh",2026,Sweeper,16,78.66117187500001,-4.554135625,13.33336625,5.467083125,5.36263125,-1.552528125,50,11.11111111111111,25,33.333333333333336
p_832385,"Eisenreich, Logan",2026,ChangeUp,8.928571428571429,84.132092,4.874696,18.628246,6.1419120000000005,4.9677999999999995,2.42743,20,66.66666666666667,40,0
p_832385,"Eisenreich, Logan",2026,Cutter,8.928571428571429,88.54097428571428,4.6568314285714285,3.9678557142857143,6.129542857142857,5.08145,2.38778,28.571428571428573,33.333333333333336,14.285714285714286,0
p_832385,"Eisenreich, Logan",2026,Fastball,8.928571428571429,93.85513222222222,14.336577777777778,16.519545555555556,6.169512222222222,5.166533333333334,2.2503344444444444,33.333333333333336,25,11.11111111111111,0
p_832385,"Eisenreich, Logan",2026,Sinker,8.928571428571429,94.29052347826087,6.961961304347827,19.53798304347826,5.991110434782609,5.005739565217391,2.318002608695652,60.869565217391305,15.384615384615385,21.73913043478261,50
p_832385,"Eisenreich, Logan",2026,Sweeper,8.928571428571429,82.6496875,0.5898416666666666,-16.7206525,5.706273333333334,4.8417325,2.5369033333333335,41.666666666666664,75,58.333333333333336,NA
p_832561,"Grim, Ethan",2026,ChangeUp,9.271523178807946,86.13478,4.864383571428571,12.764582857142857,5.554645,5.111301428571428,2.937004285714286,35.714285714285715,28.571428571428573,28.571428571428573,0
p_832561,"Grim, Ethan",2026,Cutter,9.271523178807946,86.06524333333333,8.793561904761905,-3.627894761904762,5.571436666666667,5.264125714285714,2.8659295238095237,42.857142857142854,25,19.047619047619047,33.333333333333336
p_832561,"Grim, Ethan",2026,Fastball,9.271523178807946,92.31248152941177,18.478434,10.418111529411764,5.744448470588235,5.448305294117647,2.537776823529412,38.8235294117647,35.294117647058826,37.64705882352941,9.090909090909092
p_832561,"Grim, Ethan",2026,Sweeper,9.271523178807946,81.60868032258064,1.0442274193548389,-14.18962,5.27385064516129,5.135442903225806,2.92822064516129,45.16129032258065,18.181818181818183,22.580645161290324,50
p_833405,"Robertson, Aiden",2026,ChangeUp,14.012738853503185,83.72287636363636,3.439001818181818,18.77492318181818,6.126197272727273,4.785519545454545,2.634447727272727,36.36363636363637,22.22222222222222,22.727272727272727,25
p_833405,"Robertson, Aiden",2026,Cutter,14.012738853503185,84.97740315789474,7.376893157894736,-1.5777242105263158,6.099753684210526,4.710728947368421,2.9073626315789474,21.05263157894737,20,26.31578947368421,0
p_833405,"Robertson, Aiden",2026,Fastball,14.012738853503185,91.17971357142858,13.284484464285715,16.5129,6.180335357142857,4.767405892857143,2.5860448214285716,51.785714285714285,13.793103448275861,21.428571428571427,23.076923076923077
p_833405,"Robertson, Aiden",2026,Sinker,14.012738853503185,90.6228603125,7.3584453125,17.84957625,6.26238,4.800849375,2.6796028124999998,65.625,0,37.5,36.36363636363637
p_833405,"Robertson, Aiden",2026,Sweeper,14.012738853503185,79.39635392857143,-0.9564092857142859,-14.907919642857143,5.768806428571429,4.659118214285714,2.8808471428571427,42.857142857142854,18.181818181818183,32.142857142857146,50
p_834654,"Marsh, Quinten",2026,ChangeUp,23.333333333333332,77.36061714285714,-1.27291,-11.624162857142858,5.632181428571428,5.793058571428571,-1.497037142857143,57.142857142857146,33.333333333333336,28.571428571428573,NA
p_834654,"Marsh, Quinten",2026,Fastball,23.333333333333332,87.82892789473684,10.326442105263158,-14.022483157894737,5.9968584210526314,5.961582105263158,-1.256658947368421,52.63157894736842,14.285714285714286,31.57894736842105,50
p_834654,"Marsh, Quinten",2026,Slider,23.333333333333332,75.83629499999999,2.14562,2.6103425,5.908055,5.5487025,-1.59365,25,0,0,0
p_835480,"Stone, Tyler",2026,Cutter,15.384615384615385,85.407545,3.9555525,-2.8751975,5.6606375,5.52529,2.400085,0,0,0,0
p_835480,"Stone, Tyler",2026,Fastball,15.384615384615385,91.43098928571429,17.22554142857143,10.845797142857142,6.189011428571429,5.620743571428571,2.13898,14.285714285714286,0,0,0
p_835480,"Stone, Tyler",2026,Slider,15.384615384615385,79.00651,-6.65601875,-16.05456625,5.64366125,5.49762375,2.31905125,37.5,100,50,NA
p_838500,"Hubert, Cole",2026,ChangeUp,22.22222222222222,78.19683,5.5994150000000005,-11.324375,5.6764399999999995,4.800695,-3.09556,100,0,0,100
p_838500,"Hubert, Cole",2026,Cutter,22.22222222222222,83.408945,6.52839,2.802875,5.7167975,5.074755,-2.9583025000000003,50,0,0,0
p_838500,"Hubert, Cole",2026,Fastball,22.22222222222222,89.91256666666668,15.265626666666666,-9.163403333333333,6.2589033333333335,5.0956133333333336,-2.9125466666666666,100,0,66.66666666666667,0
p_838745,"Wise, Jake",2026,ChangeUp,32.35294117647059,77.65090272727272,9.781160909090909,12.688507272727273,6.826005454545455,5.51277,1.7287345454545455,9.090909090909092,75,27.272727272727273,NA
p_838745,"Wise, Jake",2026,Cutter,32.35294117647059,82.1148725,6.1736325,-3.6419575,6.385454999999999,5.5625125,1.345745,50,100,75,NA
p_838745,"Wise, Jake",2026,Fastball,32.35294117647059,89.0460761111111,17.661817222222222,12.906452777777778,6.437984444444444,5.647963888888889,1.3108355555555555,61.111111111111114,33.333333333333336,27.77777777777778,50
p_838745,"Wise, Jake",2026,Slider,32.35294117647059,77.44713,-4.05858,-5.10213,6.3438,5.70064,1.59738,0,0,0,NA
